# nm	H2O.H	H2O.O	CCl4.Cl	CCl4.C	Na+	Cl-	DDC.T	DDC.HG
# 
-1.100544514789484785e+00	2.734137954943633080e+09	-2.721063735765261173e+09	-7.485168803124999977e+04	7.484668122937501175e+04	7.247345714062500000e+07	-5.482448053125000000e+07	0.000000000000000000e+00	0.000000000000000000e+00
-1.080544514789484767e+00	2.710396213649575233e+09	-2.739471716001476288e+09	-1.122775320468749997e+05	7.484668122937501175e+04	8.010883000000000000e+07	-5.745305151562500000e+07	0.000000000000000000e+00	0.000000000000000000e+00
-1.060544514789484749e+00	2.746789375989370823e+09	-2.751700338914579868e+09	-1.309904540546874923e+05	1.496933624587500235e+05	7.172243685937500000e+07	-5.995645245312500000e+07	0.000000000000000000e+00	0.000000000000000000e+00
-1.040544514789484731e+00	2.729877450684014320e+09	-2.735634009874491692e+09	-8.420814903515625338e+04	3.742334061468750588e+04	7.885712953125000000e+07	-6.020679254687500000e+07	0.000000000000000000e+00	0.000000000000000000e+00
-1.020544514789484714e+00	2.725779561090793610e+09	-2.722364653096442699e+09	-1.590598370664062677e+05	1.496933624587500235e+05	7.197277695312500000e+07	-5.407346025000000000e+07	0.000000000000000000e+00	-3.390856569843750331e+05
-1.000544514789484696e+00	2.711079195248445511e+09	-2.743504559728138447e+09	-1.029210710429687460e+05	7.484668122937501175e+04	7.460134793750000000e+07	-5.995645245312500000e+07	0.000000000000000000e+00	-4.521142093125000247e+05
-9.805445147894845670e-01	2.725974698690470695e+09	-2.742138596530397415e+09	-1.590598370664062386e+05	2.619633843028124829e+05	8.123536042187500000e+07	-6.120815292187500000e+07	0.000000000000000000e+00	-7.911998662968750577e+05
-9.605445147894845492e-01	2.709810800850543976e+09	-2.736284468540081978e+09	-1.403469150585937605e+05	1.122700218440625031e+05	8.236189084375000000e+07	-5.081903903125000000e+07	7.259862718749999658e+03	-9.042284186249999329e+05
-9.405445147894845315e-01	2.729031854418746948e+09	-2.751245017848666668e+09	-1.403469150585937605e+05	3.368100655321875820e+05	7.860678943750000000e+07	-5.494965057812500000e+07	7.259862718749999658e+03	-5.283427678593749879e+05
-9.205445147894846247e-01	2.732316670679979324e+09	-2.735308780541696072e+09	-1.777727590742187458e+05	1.122700218440625031e+05	8.098502032812500000e+07	-5.369795010937500000e+07	2.903945087500000227e+04	-4.547427802968749893e+05
