# nm	x_force	y_force	z_force	magnitude_x-y_force
# 
2.594554852105153686e-01	-6.553962109861438678e-01	-1.388156855060774575e+00	-2.542045908614126049e+01	2.389873028357855844e+02
2.794554852105153864e-01	-3.744668640735802079e+00	-1.079004080776494234e+00	-2.940852238584591660e+01	2.375604298536786985e+02
2.994554852105154041e-01	-1.999552878231088959e-01	9.728084251185798337e+00	-3.652309858840306589e+01	2.315793021301083456e+02
3.194554852105153664e-01	9.262634571750099965e+00	-2.597859450773865042e+00	-3.567233042963490419e+01	2.318337329921953653e+02
3.394554852105153842e-01	5.524111884062348210e+00	5.052702416126164664e+00	-4.328260108211688362e+01	2.302062341765538349e+02
3.594554852105154019e-01	-1.113451929802065266e+01	-1.335657495564721842e+01	-3.605015790015053767e+01	2.285682015281475685e+02
3.794554852105153642e-01	-2.750421156700803671e+00	-1.731324803905612342e+01	-3.050255077158485051e+01	2.150498331128652296e+02
3.994554852105153819e-01	5.900686518670108072e+00	-7.376370111795101714e+00	-4.414359824959066714e+01	2.215438899442670788e+02
4.194554852105153997e-01	9.555560190677915955e+00	-6.769528457987157744e+00	-4.097930813948376993e+01	2.083333712228053400e+02
4.394554852105153619e-01	-1.831527092872984497e+01	1.210704331883385976e+01	-6.210070637193966547e+01	2.140752793516284669e+02
4.594554852105153797e-01	-3.149866346200220324e+00	1.517039994717531926e+01	-5.079071000161695082e+01	2.045073908240138110e+02
4.794554852105153975e-01	-7.195611193443944842e-01	-2.881915861437349236e+01	-3.447525823985988325e+01	2.166938281252153047e+02
4.994554852105153597e-01	-2.614157995479408925e+01	-2.521041693760627922e+00	-9.205573327119942917e+00	2.011493558293890374e+02
5.194554852105154330e-01	-5.615708949970823483e-01	1.818004302226503555e+01	-2.927771853455778839e+01	1.851596002990446834e+02
5.394554852105154508e-01	3.536569662626087052e+01	-1.590760246463932859e+01	-9.162683191826914708e+01	1.848304327734007302e+02
5.594554852105154685e-01	-2.401434230627454980e+00	-1.460672683602050803e+01	-2.364276271081003600e+01	1.413525235030708416e+02
5.794554852105154863e-01	1.316010186954081362e+01	7.483304541786930031e+01	-8.361780928635222665e+01	2.293165374814536221e+02
5.994554852105153930e-01	-5.246427930825060315e+01	1.047443262736487668e+01	-4.371482469605204813e+01	9.131707569001362401e+01
6.194554852105154108e-01	-7.408734817317744614e+01	-6.066548883601208075e+01	6.854941041945713209e+01	1.995881058000475434e+02
6.394554852105154286e-01	1.177253057437095052e+01	-8.461387728903599026e+00	-7.151030715981809394e+00	8.225844219598216966e+01
6.594554852105154463e-01	-3.897331698459392157e+01	-3.797311041037190193e+01	-4.338406048138212157e+01	1.119725899581127635e+02
6.794554852105154641e-01	2.735890840242791455e+01	-2.263136365538715111e+01	-3.870689510660304222e+01	8.245367454600119572e+01
6.994554852105154819e-01	2.700151600030949339e+00	2.097369129913277064e+01	-6.785772287100552802e+00	6.131395354281390553e+01
7.194554852105154996e-01	-1.684912653888265410e+01	1.015084275413148163e+00	-4.505917528426895302e+01	5.002998605991614056e+01
7.394554852105154064e-01	-4.340391651229583658e+01	4.783753702300600708e+00	2.887109433353180066e+01	7.483411576957676914e+01
7.594554852105154241e-01	2.963937539460797410e+01	2.152660646094591357e+01	1.355469439908241469e+01	1.100616078149667487e+02
