# nm	H2O.H	H2O.O	CCl4.Cl	CCl4.C	Na+	Cl-	DDC.T	DDC.HG
-1.380000000000000115e+00	2.727243093088373184e+09	-2.743114284528783798e+09	0.000000000000000000e+00	0.000000000000000000e+00	5.958094231250000000e+07	-4.906665837500000000e+07	0.000000000000000000e+00	0.000000000000000000e+00
-1.360000000000000098e+00	2.785524189525292873e+09	-2.762628044496502399e+09	0.000000000000000000e+00	0.000000000000000000e+00	6.158366306250000000e+07	-5.507482062500000000e+07	0.000000000000000000e+00	0.000000000000000000e+00
-1.340000000000000080e+00	2.717095937905158997e+09	-2.707989516586890221e+09	0.000000000000000000e+00	0.000000000000000000e+00	5.357278006250000000e+07	-4.405985650000000000e+07	0.000000000000000000e+00	0.000000000000000000e+00
-1.320000000000000062e+00	2.733097221078687668e+09	-2.715795020573977470e+09	0.000000000000000000e+00	0.000000000000000000e+00	6.659046493750000000e+07	-4.856597818750000000e+07	0.000000000000000000e+00	0.000000000000000000e+00
-1.300000000000000044e+00	2.722950065895474434e+09	-2.731145845081916332e+09	0.000000000000000000e+00	0.000000000000000000e+00	6.759182531250000000e+07	-5.908026212500000000e+07	0.000000000000000000e+00	0.000000000000000000e+00
-1.280000000000000027e+00	2.747407311721681595e+09	-2.766530796490046501e+09	0.000000000000000000e+00	0.000000000000000000e+00	5.607618100000000000e+07	-5.257141968750000000e+07	0.000000000000000000e+00	0.000000000000000000e+00
-1.260000000000000009e+00	2.711111718181725025e+09	-2.756383641306832314e+09	0.000000000000000000e+00	0.000000000000000000e+00	5.908026212500000000e+07	-4.305849612500000000e+07	0.000000000000000000e+00	0.000000000000000000e+00
-1.239999999999999991e+00	2.759505842901667595e+09	-2.732706945879333973e+09	0.000000000000000000e+00	0.000000000000000000e+00	6.508842437500000000e+07	-5.707754137500000000e+07	0.000000000000000000e+00	0.000000000000000000e+00
-1.219999999999999973e+00	2.735568964007932663e+09	-2.710331167783016205e+09	0.000000000000000000e+00	0.000000000000000000e+00	6.358638381250000000e+07	-5.307209987500000000e+07	0.000000000000000000e+00	0.000000000000000000e+00
-1.199999999999999956e+00	2.726202359223427773e+09	-2.793589876978616238e+09	0.000000000000000000e+00	0.000000000000000000e+00	7.109658662500000000e+07	-4.506121687500000000e+07	0.000000000000000000e+00	0.000000000000000000e+00
-1.179999999999999938e+00	2.732576854146215916e+09	-2.789947308451309204e+09	0.000000000000000000e+00	0.000000000000000000e+00	7.410066775000000000e+07	-5.807890175000000000e+07	0.000000000000000000e+00	0.000000000000000000e+00
-1.159999999999999920e+00	2.764059053560802460e+09	-2.739731899467712402e+09	0.000000000000000000e+00	0.000000000000000000e+00	6.608978475000000000e+07	-4.756461781250000000e+07	0.000000000000000000e+00	0.000000000000000000e+00
-1.140000000000000124e+00	2.711892268580433846e+09	-2.725421808824718952e+09	0.000000000000000000e+00	0.000000000000000000e+00	6.158366306250000000e+07	-5.157005931250000000e+07	0.000000000000000000e+00	0.000000000000000000e+00
-1.120000000000000107e+00	2.730495386416325569e+09	-2.736349514406641006e+09	0.000000000000000000e+00	0.000000000000000000e+00	6.058230268750000000e+07	-5.357278006250000000e+07	0.000000000000000000e+00	0.000000000000000000e+00
-1.100000000000000089e+00	2.752220705847052574e+09	-2.745455935724910259e+09	0.000000000000000000e+00	0.000000000000000000e+00	7.009522625000000000e+07	-4.606257725000000000e+07	0.000000000000000000e+00	0.000000000000000000e+00
-1.080000000000000071e+00	2.756123457840596199e+09	-2.743894834927492142e+09	0.000000000000000000e+00	0.000000000000000000e+00	6.608978475000000000e+07	-5.457414043750000000e+07	0.000000000000000000e+00	0.000000000000000000e+00
-1.060000000000000053e+00	2.763148411428975105e+09	-2.749618871184689999e+09	0.000000000000000000e+00	0.000000000000000000e+00	6.108298287500000000e+07	-5.607618100000000000e+07	0.000000000000000000e+00	0.000000000000000000e+00
-1.040000000000000036e+00	2.750659605049634933e+09	-2.758465109036722660e+09	0.000000000000000000e+00	0.000000000000000000e+00	6.058230268750000000e+07	-4.706393762500000000e+07	0.000000000000000000e+00	0.000000000000000000e+00
-1.020000000000000018e+00	2.722429698963002205e+09	-2.779539969801858902e+09	0.000000000000000000e+00	0.000000000000000000e+00	6.358638381250000000e+07	-5.457414043750000000e+07	0.000000000000000000e+00	-9.042284186250000494e+05
-1.000000000000000000e+00	2.738821257335886002e+09	-2.758725292502958775e+09	0.000000000000000000e+00	0.000000000000000000e+00	6.558910456250000000e+07	-5.006801875000000000e+07	0.000000000000000000e+00	-9.042284186250000494e+05
-9.799999999999999822e-01	2.723730616294183254e+09	-2.750659605049634933e+09	0.000000000000000000e+00	0.000000000000000000e+00	7.209794700000000000e+07	-4.055509518750000000e+07	0.000000000000000000e+00	-1.808456837250000099e+06
-9.599999999999999645e-01	2.729844927750735283e+09	-2.750919788515871048e+09	0.000000000000000000e+00	0.000000000000000000e+00	6.809250550000000000e+07	-5.407346025000000000e+07	0.000000000000000000e+00	0.000000000000000000e+00
-9.400000000000000577e-01	2.759505842901667595e+09	-2.754302173576942444e+09	0.000000000000000000e+00	0.000000000000000000e+00	6.959454606250000000e+07	-4.305849612500000000e+07	2.903945087499999863e+04	1.198628368875000160e+06
-9.200000000000000400e-01	2.736869881339113712e+09	-2.794890794309797287e+09	0.000000000000000000e+00	0.000000000000000000e+00	8.010883000000000000e+07	-4.205713575000000000e+07	5.807890174999999726e+04	-8.306284310624999925e+05
-9.000000000000000222e-01	2.753781806644470215e+09	-2.745976302657382965e+09	0.000000000000000000e+00	0.000000000000000000e+00	8.311291112500000000e+07	-3.955373481250000000e+07	2.903945087499999863e+04	-2.712685255874999799e+06
-8.800000000000000044e-01	2.741683275464484215e+09	-2.719697772567521095e+09	0.000000000000000000e+00	0.000000000000000000e+00	8.161087056250000000e+07	-4.255781593750000000e+07	0.000000000000000000e+00	-4.447542105562500656e+06
-8.599999999999999867e-01	2.759245659435431480e+09	-2.743114284528783798e+09	0.000000000000000000e+00	0.000000000000000000e+00	8.561631206250000000e+07	-3.705033387500000000e+07	-6.183400315625000076e+04	-2.943999502500000410e+06
