# nm	H2O.H	H2O.O	CCl4.Cl	CCl4.C	Na+	Cl-	DDC.T	DDC.HG
-9.000000000000000222e-01	2.704607131525818825e+09	-2.718917222168812275e+09	0.000000000000000000e+00	0.000000000000000000e+00	8.811971300000000000e+07	-5.207073950000000000e+07	0.000000000000000000e+00	-8.306284310624999925e+05
-8.800000000000000044e-01	2.734658321876105309e+09	-2.704607131525818825e+09	0.000000000000000000e+00	0.000000000000000000e+00	8.862039318750000000e+07	-4.806529800000000000e+07	0.000000000000000000e+00	-3.995427896250000689e+06
-8.599999999999999867e-01	2.704607131525818825e+09	-2.754562357043178558e+09	0.000000000000000000e+00	0.000000000000000000e+00	9.262583468750000000e+07	-4.606257725000000000e+07	5.807890174999999726e+04	-2.639085268312500324e+06
-8.399999999999999689e-01	2.718657038702576637e+09	-2.756643824773068905e+09	0.000000000000000000e+00	0.000000000000000000e+00	9.963535731250000000e+07	-4.906665837500000000e+07	3.179319190624999828e+04	-5.351770524187499657e+06
-8.200000000000000622e-01	2.708119608320008278e+09	-2.730885661615680218e+09	0.000000000000000000e+00	0.000000000000000000e+00	1.061441997500000000e+08	-5.106937912500000000e+07	-2.152924806249999674e+05	-4.678856352187500335e+06
-8.000000000000000444e-01	2.733747679744278431e+09	-2.731145845081916332e+09	0.000000000000000000e+00	0.000000000000000000e+00	1.001360375000000000e+08	-4.305849612500000000e+07	2.087836381875000079e+05	-5.362284808125000447e+06
-7.800000000000000266e-01	2.737520340004704475e+09	-2.761587310631556988e+09	0.000000000000000000e+00	0.000000000000000000e+00	1.091482808750000000e+08	-4.656325743750000000e+07	-6.053223466874998994e+05	-9.652112654625000432e+06
-7.600000000000000089e-01	2.701745113397219658e+09	-2.799834280168286800e+09	0.000000000000000000e+00	0.000000000000000000e+00	1.191618846250000000e+08	-4.706393762500000000e+07	-2.070312575312499539e+05	-1.071405533231250010e+07
-7.399999999999999911e-01	2.709420525651189327e+09	-2.726202359223427773e+09	0.000000000000000000e+00	0.000000000000000000e+00	1.071455601250000000e+08	-4.255781593750000000e+07	3.847727240937500028e+05	-6.802741707562499680e+06
-7.199999999999999734e-01	2.710591351249252319e+09	-2.729844927750734806e+09	0.000000000000000000e+00	0.000000000000000000e+00	1.181605242500000000e+08	-4.405985650000000000e+07	4.829060408437500009e+05	-1.260662644106250070e+07
-7.000000000000000666e-01	2.729324560818262100e+09	-2.744155018393728733e+09	0.000000000000000000e+00	0.000000000000000000e+00	1.231673261250000000e+08	-3.454693293750000000e+07	-7.485168803124985425e+04	-1.238582647837499902e+07
-6.800000000000000488e-01	2.723210249361710548e+09	-2.741553183731366634e+09	0.000000000000000000e+00	0.000000000000000000e+00	1.216652855625000000e+08	-3.905305462500000000e+07	-6.621495479687501211e+05	-9.757255493999999017e+06
-6.600000000000000311e-01	2.725291717091600418e+09	-2.777458502071968555e+09	-3.742584401562499988e+04	0.000000000000000000e+00	1.181605242500000000e+08	-3.905305462500000000e+07	-1.412669149031249806e+06	-1.013576971574999951e+07
-6.400000000000000133e-01	2.727763460020844936e+09	-2.707729333120653629e+09	0.000000000000000000e+00	0.000000000000000000e+00	1.266720874375000000e+08	-3.404625275000000000e+07	-9.487889553125002421e+05	-8.726855668124999851e+06
-6.199999999999999956e-01	2.694980343275077820e+09	-2.753781806644469738e+09	0.000000000000000000e+00	0.000000000000000000e+00	1.106503214375000000e+08	-3.254421218750000000e+07	-4.643808739062497625e+05	-2.618056700437500328e+07
-5.999999999999999778e-01	2.717095937905158997e+09	-2.715534837107741356e+09	-1.122775320468749997e+05	0.000000000000000000e+00	1.146557629375000000e+08	-3.404625275000000000e+07	-1.732353448750000447e+06	-3.245759451506249607e+07
-5.799999999999999600e-01	2.678848968368430138e+09	-2.743894834927492142e+09	-1.122775320468749997e+05	0.000000000000000000e+00	1.311782091250000000e+08	-3.154285181250000000e+07	-2.132396918562499341e+06	-4.956433448137500137e+07
-5.600000000000000533e-01	2.694720159808841705e+09	-2.742593917596311569e+09	-3.742584401562499988e+04	0.000000000000000000e+00	1.256707270625000000e+08	-3.154285181250000000e+07	-3.471716420124999247e+06	-4.454902104318749905e+07
-5.400000000000000355e-01	2.717356121371395111e+09	-2.738691165602767467e+09	-3.742584401562499988e+04	1.496933624587500235e+05	1.226666459375000000e+08	-3.604897350000000000e+07	-3.588875583999999799e+06	-3.860845061850000173e+07
-5.200000000000000178e-01	2.704477039792700768e+09	-2.753261439711997509e+09	-1.122775320468749997e+05	0.000000000000000000e+00	1.351836506250000000e+08	-2.853877068750000000e+07	-3.826949013156248722e+06	-5.380159090818750113e+07
-5.000000000000000000e-01	2.708900158718716621e+09	-2.691858141680242538e+09	-2.994067521249999991e+05	0.000000000000000000e+00	1.346829704375000000e+08	-3.154285181250000000e+07	-4.506872707781249657e+06	-6.048867549243749678e+07
-4.799999999999999822e-01	2.711762176847315788e+09	-2.681450803030792713e+09	-2.994067521249999991e+05	1.496933624587500235e+05	1.271727676250000000e+08	-2.303128862500000000e+07	-5.051863091874999925e+06	-5.754467598993749917e+07
-4.600000000000000200e-01	2.664278694259200096e+09	-2.705127498458291531e+09	-5.613876602343749255e+05	1.496933624587500235e+05	1.131537223750000000e+08	-2.653604993750000000e+07	-3.626927278249999508e+06	-6.733347433574998379e+07
-4.400000000000000022e-01	2.674165665976177692e+09	-2.632276127912141800e+09	-4.116842841718749842e+05	0.000000000000000000e+00	1.191618846250000000e+08	-2.253060843750000000e+07	-6.580940384499998763e+06	-8.216912897156248987e+07
-4.199999999999999845e-01	2.647366768953843594e+09	-2.690817407815298080e+09	-8.607944123593750410e+05	7.484668122937500011e+05	1.116516818125000000e+08	-2.553468956250000000e+07	-7.695955162062497810e+06	-8.705827100249998271e+07
-4.000000000000000222e-01	2.668311537985862255e+09	-2.633056678310850143e+09	-8.233685683437499683e+05	1.496933624587500235e+05	1.171591638750000000e+08	-2.052788768750000000e+07	-9.102616148843750358e+06	-9.307244141475000978e+07
-3.800000000000000044e-01	2.610680900214532375e+09	-2.601314295430027962e+09	-1.160201164484374924e+06	0.000000000000000000e+00	1.096489610625000000e+08	-2.653604993750000000e+07	-9.616814701406247914e+06	-1.116406668483749926e+08
-3.599999999999999867e-01	2.589606039449396133e+09	-2.559945124298463345e+09	-1.646737136687499937e+06	5.987734498350000940e+05	1.081469205000000000e+08	-2.353196881250000000e+07	-1.501865324434374832e+07	-8.182215760162498057e+07
-3.400000000000000244e-01	2.553700721108794212e+09	-2.554481271507502556e+09	-2.133273108890624717e+06	1.047853537211249932e+06	1.021387582500000000e+08	-2.152924806250000000e+07	-1.176598440624999814e+07	-8.246352892181251943e+07
-3.200000000000000067e-01	2.532625860343657494e+09	-2.507127880652504921e+09	-2.956641677234374918e+06	1.946013711963750422e+06	9.062311393750000000e+07	-2.102856787500000000e+07	-1.292505904031250253e+07	-8.480821423987500370e+07
-2.999999999999999889e-01	2.505046412922615051e+09	-2.548236868317832470e+09	-3.667732713531250134e+06	2.095707074422499863e+06	9.713195637500000000e+07	-2.253060843750000000e+07	-1.871141996724999696e+07	-8.013987217162500322e+07
-2.800000000000000266e-01	2.469921644980721474e+09	-2.445204215688277721e+09	-4.378823749828125350e+06	2.095707074422499863e+06	7.710474887500000000e+07	-1.852516693750000000e+07	-1.768452490268749371e+07	-8.941347060449999571e+07
-2.600000000000000089e-01	2.444163481823332787e+09	-2.386142568852648735e+09	-6.474671014703124762e+06	2.245400436881249771e+06	7.009522625000000000e+07	-2.202992825000000000e+07	-1.895174645725000277e+07	-7.511404444949999452e+07
-2.399999999999999911e-01	2.384711559788349152e+09	-2.379117615264270306e+09	-8.083982307374999858e+06	3.143560611633750610e+06	6.709114512500000000e+07	-2.002720750000000000e+07	-2.237464655909375101e+07	-1.017887827989375144e+08
-2.200000000000000011e-01	2.338659086264533043e+09	-2.267759091715155125e+09	-9.431312691937498748e+06	6.137427860808750615e+06	6.709114512500000000e+07	-1.952652731250000000e+07	-2.319551172649999708e+07	-8.536547128856250644e+07
-2.000000000000000111e-01	2.270100742911281109e+09	-2.227690837914772511e+09	-1.324874878153124824e+07	5.688347773432499729e+06	5.507482062500000000e+07	-1.852516693750000000e+07	-3.053798667618750036e+07	-1.024616969709374756e+08
-1.799999999999999933e-01	2.188273042779980659e+09	-2.213901114204251289e+09	-1.369785890971875004e+07	8.682215022607499734e+06	4.005441500000000000e+07	-2.002720750000000000e+07	-2.116350118553125113e+07	-7.593415859662500024e+07
-1.600000000000000033e-01	2.105144425317498684e+09	-2.120495249825437784e+09	-1.751529499931249768e+07	1.137669554686499946e+07	3.905305462500000000e+07	-2.303128862500000000e+07	-3.291221212531249598e+07	-7.894124380274999142e+07
-1.400000000000000133e-01	2.068458556578187466e+09	-2.047904062745523691e+09	-2.305431991362499818e+07	1.736443004521499947e+07	3.755101406250000000e+07	-1.652244618750000000e+07	-2.253561523937500641e+07	-8.916112778999999166e+07
-1.199999999999999956e-01	1.961913427154443264e+09	-1.957880583427781343e+09	-2.529987055456249788e+07	1.751412340767375007e+07	3.154285181250000000e+07	-1.952652731250000000e+07	-2.201816226559373736e+07	-3.534902259787498415e+07
-1.000000000000000056e-01	1.860051600122951269e+09	-1.856148848129407406e+09	-2.893017742407812551e+07	2.380124463094125316e+07	2.853877068750000000e+07	-1.802448675000000000e+07	-3.057904245156249776e+07	-5.050010575181253254e+07
-8.000000000000000167e-02	1.781085918120249510e+09	-1.787980779975510120e+09	-3.592881025499999523e+07	2.799265877978625149e+07	2.202992825000000000e+07	-1.802448675000000000e+07	-2.846967682162500918e+07	-4.513782094368749857e+07
-5.999999999999999778e-02	1.658799688989211798e+09	-1.667515835108126163e+09	-4.367595996623437107e+07	3.128591275387874991e+07	1.502040562500000000e+07	-1.251700468750000000e+07	-2.872352167668749765e+07	-4.957484876531250775e+07
-4.000000000000000083e-02	1.494754013527256250e+09	-1.549912908369341373e+09	-5.104885123731249571e+07	3.652518043993500620e+07	1.852516693750000000e+07	-1.251700468750000000e+07	-3.066966556549999490e+07	-4.234102141631248593e+07
-2.000000000000000042e-02	1.435562274958509445e+09	-1.412015671264128923e+09	-5.643817277556249499e+07	4.520739546254250407e+07	9.512923562500000000e+06	-1.051428393750000000e+07	-2.885019376412499323e+07	-2.339428176093748957e+07
0.000000000000000000e+00	1.267223572303655624e+09	-1.278281369618696213e+09	-6.830216532851561904e+07	5.418899721006750315e+07	8.511563187500000000e+06	-1.301768487500000000e+07	-2.500121482271874696e+07	-1.418376903168749064e+07
2.000000000000000042e-02	1.181102844979456902e+09	-1.172907065793015242e+09	-7.713466451620313525e+07	6.421845249480375648e+07	6.008162250000000000e+06	-1.151564431250000000e+07	-3.752973515453124791e+07	-3.522285119062501937e+06
4.000000000000000083e-02	1.042945424408008099e+09	-1.026944141234478712e+09	-8.694023564829686284e+07	7.035588035561250150e+07	4.506121687500000000e+06	-1.151564431250000000e+07	-3.449561321828124672e+07	-1.663359718912500516e+07
5.999999999999999778e-02	9.271637819328769445e+08	-9.064791963670951128e+08	-9.551075392787499726e+07	8.203196262739500403e+07	6.008162250000000000e+06	-7.009522625000000000e+06	-2.788888780412500352e+07	-1.271176928043749556e+07
8.000000000000000167e-02	7.973322322809882164e+08	-8.055280114674298763e+08	-1.090214836175156236e+08	9.236080463704875112e+07	2.503400937500000000e+06	-7.009522625000000000e+06	-2.634904588746875525e+07	-9.589026950999997556e+06
1.000000000000000056e-01	7.208382932075304985e+08	-6.988527903105674982e+08	-1.167312074847343564e+08	1.148148090058612525e+08	1.001360375000000000e+06	-3.504761312500000000e+06	-2.013134897900000587e+07	-8.358855730312500149e+06
1.199999999999999956e-01	6.231394016358187199e+08	-5.924377526199412346e+08	-1.306161956145312488e+08	1.254430377404325157e+08	2.503400937500000000e+06	-2.002720750000000000e+06	-3.708212706690625101e+07	-2.313142466250000522e+06
1.400000000000000133e-01	5.294733537907687426e+08	-5.141225292828299999e+08	-1.475326771095937490e+08	1.472982686594099998e+08	5.006801875000000000e+05	-3.504761312500000000e+06	-2.542754400237501040e+07	-9.462855543750002980e+05
1.600000000000000033e-01	4.668992301609506011e+08	-4.227981326339062452e+08	-1.593966696625468731e+08	1.504418292710437477e+08	5.006801875000000000e+05	-2.002720750000000000e+06	-2.309237160787499323e+07	-6.287541794625000097e+06
1.799999999999999933e-01	3.757049252451450229e+08	-3.681596047242937684e+08	-1.717846240317187607e+08	1.660099389667537510e+08	1.502040562500000000e+06	-1.001360375000000000e+06	-2.754692323606250808e+07	-4.836570611250000075e+06
2.000000000000000111e-01	3.107891504192006588e+08	-2.851610789949299693e+08	-1.775482040101250112e+08	1.904099570475300252e+08	5.006801875000000000e+05	0.000000000000000000e+00	-1.322071069103124738e+07	-6.939427398749999702e+05
2.200000000000000011e-01	2.717616304837630987e+08	-2.294818172203724980e+08	-1.946518147252656221e+08	2.047805198435700238e+08	0.000000000000000000e+00	-1.001360375000000000e+06	-7.564025932656254619e+06	-1.219656936749999411e+06
2.399999999999999911e-01	2.089273233877087533e+08	-1.961783335421324968e+08	-2.081625444149062335e+08	2.231928034259962738e+08	0.000000000000000000e+00	0.000000000000000000e+00	-9.004482832093751058e+06	-1.061942677687499905e+06
2.600000000000000089e-01	1.734122802464606166e+08	-1.483045757546625137e+08	-2.167704885384999812e+08	2.263363640376299918e+08	0.000000000000000000e+00	0.000000000000000000e+00	-8.746632535531256348e+06	-2.197485342937499750e+06
2.800000000000000266e-01	1.364662280409131348e+08	-1.030326526295549870e+08	-2.212241639763593674e+08	2.422038604582575262e+08	0.000000000000000000e+00	-5.006801875000000000e+05	-5.108690293156243861e+06	-1.577142590624997392e+05
2.999999999999999889e-01	1.039432947613818794e+08	-7.753467293840250373e+07	-2.209247572242343724e+08	2.595682905034725070e+08	0.000000000000000000e+00	-1.001360375000000000e+06	-9.909712611093753949e+06	-1.209142652812500019e+06
3.200000000000000067e-01	8.156751666506436467e+07	-6.478568309282625467e+07	-2.307677542003437579e+08	2.619633843028125167e+08	0.000000000000000000e+00	-5.006801875000000000e+05	-3.142018516656254418e+06	-8.306284310624999925e+05
3.400000000000000244e-01	6.439540789347187430e+07	-4.813394125370625407e+07	-2.419206557170000076e+08	2.734897732121362686e+08	0.000000000000000000e+00	-1.001360375000000000e+06	-5.302203185625002719e+06	6.729141720000001369e+05
3.599999999999999867e-01	4.592238179069811851e+07	-3.096183248211374879e+07	-2.481707716676093936e+08	2.571731967041324973e+08	0.000000000000000000e+00	0.000000000000000000e+00	-9.520433765312477481e+05	7.359998756249999860e+04
3.800000000000000044e-01	3.369375887759437412e+07	-2.497761275868000090e+07	-2.497800829602812231e+08	2.640590913772350550e+08	0.000000000000000000e+00	0.000000000000000000e+00	3.891787097437503282e+06	1.577142590625000186e+06
4.000000000000000222e-01	2.862018128598750010e+07	-1.795265917030125111e+07	-2.554688112506562471e+08	2.597179838659312725e+08	0.000000000000000000e+00	0.000000000000000000e+00	1.031401186250002356e+05	-3.785142217500000261e+05
4.199999999999999845e-01	1.808275090341937542e+07	-9.886971716977501288e+06	-2.530361313896405995e+08	2.586701303287200332e+08	0.000000000000000000e+00	0.000000000000000000e+00	7.580298038749997504e+06	-9.042284186250000494e+05
4.400000000000000022e-01	1.730220050471062586e+07	-7.805503987087500282e+06	-2.584254529278905988e+08	2.776811873609813452e+08	0.000000000000000000e+00	0.000000000000000000e+00	1.018208263309375010e+07	0.000000000000000000e+00
