# nm	x_force	y_force	z_force	magnitude_x-y_force
-6.600000000000000311e-01	5.128164383038853469e-01	-8.974844065280436489e-02	-2.978172414018708469e+00	2.973268360687276868e+02
-6.400000000000000133e-01	-1.074385316245234812e+00	-3.568061326388202392e+00	-3.125648684220926121e+00	2.966901224350828556e+02
-6.199999999999999956e-01	1.848787528793855772e+00	-2.927072989943451553e+00	-1.809287810983932321e+00	2.981158829307096312e+02
-5.999999999999999778e-01	-3.014548039669733726e+00	-1.303220321246003843e+00	1.171990685246051322e+00	2.987759290724538914e+02
-5.799999999999999600e-01	-1.724136239941353343e+00	2.864923822958366451e+00	-6.879275718790717198e-01	2.986996846445621259e+02
-5.600000000000000533e-01	-2.632428768306369182e+00	-1.448639077306494327e+00	-2.727269831511935028e+00	3.008326311427838391e+02
-5.400000000000000355e-01	2.516285225203091613e+00	1.946375598566310261e+00	-8.325855522793328134e-02	2.976876139855871202e+02
-5.200000000000000178e-01	1.286097909397303951e+00	5.029999597360369279e+00	6.404224098313812119e-01	2.975044275075588303e+02
-5.000000000000000000e-01	-7.541784212137313759e+00	-7.831613105519871221e-01	-7.809964222150552748e-01	2.962405275842190804e+02
-4.799999999999999822e-01	-2.030377323557755798e+00	1.903416084208217951e+00	-1.595175903697138020e+00	2.997901158233493106e+02
-4.600000000000000200e-01	-1.212568888831068392e+00	1.585243988308752572e+00	3.186379226110255258e-01	2.982873257715713180e+02
-4.400000000000000022e-01	-2.000407904501279588e-01	-1.433544138439020399e+00	-1.364944383098804837e+00	3.005247938852039056e+02
-4.199999999999999845e-01	-1.807529689526506944e+00	2.177569715127249950e+00	1.512232148770690232e+00	2.993697702324462853e+02
-4.000000000000000222e-01	1.175494167354962816e+00	-4.201876871083983112e+00	-3.283766056534625832e+00	2.985418652921469516e+02
-3.800000000000000044e-01	6.727039667991278726e+00	2.873928564254344398e+00	1.802790198689615320e+00	2.993271644062849077e+02
-3.599999999999999867e-01	2.981402047107844844e+00	1.573424188388298228e+00	1.814264441727418076e+00	3.019535877379949511e+02
-3.400000000000000244e-01	3.159661486793181595e+00	-7.869024213877774399e-01	2.944350665545216184e-01	2.972597572531814194e+02
-3.200000000000000067e-01	-3.665894465182881756e+00	-1.641178677137320241e+00	-3.999661101580967770e+00	2.962540103297833980e+02
-2.999999999999999889e-01	2.707276809362922698e+00	-4.091249393705010284e+00	-4.424241461296487543e+00	2.967036589187453046e+02
-2.800000000000000266e-01	-1.796286361070071225e+00	-5.147316241951139792e-01	-2.590173396968008745e+00	2.955079908358150078e+02
-2.600000000000000089e-01	1.966444967035653191e+00	4.355060226595608874e+00	1.295086098905614769e+00	2.973310236251616061e+02
-2.399999999999999911e-01	1.941042339895248992e+00	-3.552705903345849237e+00	-1.957438701169885720e+00	2.936937014786727786e+02
-2.200000000000000011e-01	-1.818459262672898757e-01	-2.979030703974918648e+00	-2.434023848069950979e+00	2.944289810422701521e+02
-2.000000000000000111e-01	2.553637332955310812e-02	1.798493774624275510e+00	-6.231564445817395104e+00	2.918013400983597876e+02
-1.799999999999999933e-01	-4.078252232839385982e+00	-1.983402618577636112e+00	-2.948981976951706052e+00	2.917491505822176805e+02
-1.600000000000000033e-01	-4.168672875415060375e-01	5.417937240440139135e+00	-4.836365741347695035e+00	2.898073691716480198e+02
-1.400000000000000133e-01	-2.060652467846451952e+00	-2.153163739225008866e-01	-2.075013934283854500e+00	2.814342609017671180e+02
-1.199999999999999956e-01	-6.374386976672418159e-01	2.296652481985988814e+00	-6.641062572649456541e+00	2.849327594085912096e+02
-1.000000000000000056e-01	2.677868346559544754e+00	-1.858329942818308878e+00	-8.432726944173968064e+00	2.820862667836859714e+02
-8.000000000000000167e-02	-3.909803164779619866e+00	1.320344371081369816e+00	-1.036865604033751787e+01	2.797795400676000668e+02
-5.999999999999999778e-02	7.630504227075771695e-01	-2.264326918765294128e+00	-7.397834781046892516e+00	2.795544979032015931e+02
-4.000000000000000083e-02	4.649646058082486988e+00	-4.403210938392605911e+00	-1.185464244002945122e+01	2.778790415044877591e+02
-2.000000000000000042e-02	-1.478105500025281405e+00	7.585553656057046901e-01	-1.605866699490776739e+01	2.720302809341470152e+02
0.000000000000000000e+00	1.209532866384756683e-01	3.278673118983104207e-01	-9.615495549110281814e+00	2.706847851050524127e+02
2.000000000000000042e-02	2.874846647143238343e+00	-1.170987048162907551e-01	-1.303835667796506215e+01	2.694547283197265415e+02
4.000000000000000083e-02	-1.396993973632200348e+00	-3.833115104149078523e+00	-1.672410098361628528e+01	2.704051006280648153e+02
5.999999999999999778e-02	-1.357627066585736175e+00	3.294112947299647320e+00	-8.612747010066383879e+00	2.630010651853585273e+02
8.000000000000000167e-02	2.994839426191952647e+00	3.848715875698887068e+00	-1.447623555388825523e+01	2.612385073138020175e+02
1.000000000000000056e-01	-1.294397537403678966e-01	7.379571823014129173e+00	-2.052395709417605474e+01	2.575386395860283528e+02
1.199999999999999956e-01	-4.702403477265721388e-01	2.149913237830807233e+00	-2.730461906923207493e+01	2.489491086149519958e+02
1.400000000000000133e-01	3.446464991033112657e+00	-1.090521284675972202e+00	-2.503060239064087611e+01	2.474193398006358962e+02
1.600000000000000033e-01	1.924269530003724027e+00	-3.101696724287106299e+00	-2.802143951192317672e+01	2.495525594235328981e+02
1.799999999999999933e-01	-6.953153679465186698e+00	-9.118379582601509270e+00	-1.497935829744269043e+01	2.575692472846994292e+02
2.000000000000000111e-01	1.733503493700916165e+00	4.379189043731186004e+00	-3.656261666317343639e+01	2.448463156661624680e+02
2.200000000000000011e-01	-9.356003903606522343e+00	7.590092033983683706e+00	-2.413185740759082165e+01	2.419735486011019248e+02
2.399999999999999911e-01	-3.624251184457938924e-01	-4.656498521028940019e+00	-1.769197561543195718e+01	2.504582130623108185e+02
2.600000000000000089e-01	-1.057889172368112440e+01	7.600628990428042187e+00	-2.574210698784014539e+01	2.319286210603271172e+02
2.800000000000000266e-01	6.595063212940019959e-01	6.872940555077628133e+00	-2.960757144256983864e+01	2.356240869103215800e+02
2.999999999999999889e-01	7.901164343488773056e+00	1.169900460936771225e+01	-4.113315545574700849e+01	2.231103584196333713e+02
3.200000000000000067e-01	-5.644685932211050527e+00	7.903095652264947368e+00	-3.792871957249974457e+01	2.244048656204604413e+02
3.400000000000000244e-01	-1.468223098781406044e+01	8.969570555471969797e+00	-4.362352148320132983e+01	2.172064039031087361e+02
3.599999999999999867e-01	8.768331247181478716e+00	-1.773558347412484437e+01	-3.314171680373513595e+01	2.018717174213498708e+02
3.800000000000000044e-01	1.627939684736849557e+01	8.674776211953126648e+00	-2.860716753582806859e+01	2.209098015208302002e+02
4.000000000000000222e-01	-6.099378783230741341e+00	7.891021596540052307e+00	-2.133992364637625272e+01	2.030856692535095931e+02
4.199999999999999845e-01	-3.858605105948265557e+00	-1.108044803292349911e+01	-3.084290366711639564e+01	2.482544692462170417e+02
4.400000000000000022e-01	-2.289318701120403787e+01	2.191898891482398781e+01	-3.395722630026284605e+01	1.811598533094485219e+02
4.600000000000000200e-01	-5.351738922790224962e+01	-6.949975776511598724e+01	-3.170908533615459390e+01	2.074717968271247059e+02
4.799999999999999822e-01	-5.968042320792416033e-01	-2.889866008533557107e+01	-4.543269981544367120e+00	1.775330071865683408e+02
5.000000000000000000e-01	-2.736011631553992629e+00	7.365652659294110727e+00	-7.122553308960050344e+01	1.649157781302569390e+02
5.200000000000000178e-01	3.946132066512169700e+01	-8.508079061404957599e+01	-1.516016761347418651e+02	2.182641134060523882e+02
5.400000000000000355e-01	6.970783039880916476e+01	-6.381090900736550253e+01	6.460338446536722756e+01	1.410907260094815285e+02
5.600000000000000533e-01	6.202854675732669421e+01	1.497156210888933856e+02	-7.009905044481274672e+01	2.250682297716721507e+02
5.799999999999999600e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.999999999999999778e-01	-3.283654069412732497e+02	-2.818964381767436862e+02	1.480034850670490414e+02	4.562101570991804351e+02
6.199999999999999956e-01	2.623201655332620064e+01	8.102140899033595645e+01	-1.544746040521810526e+00	1.221253819791741222e+02
6.400000000000000133e-01	-2.066625294541008770e+02	-6.960918313357979059e+00	-1.144963536288123578e+02	2.067797269176365660e+02
6.600000000000000311e-01	3.792383285285905004e+01	-7.060384993115440011e+01	-5.619636178016662598e-01	8.014437424643455188e+01
6.800000000000000488e-01	-2.998558587208390236e+01	9.948826915491372347e+01	-6.113578283460810781e+00	1.039088593890466825e+02
7.000000000000000666e-01	-1.046594535085993449e+01	3.564788969738098245e+01	-2.829269935633055866e+01	4.368040377862101309e+01
7.199999999999999734e-01	-1.785176260594744235e+01	5.278522696322761476e+01	-1.195004398329183459e+01	1.111609574536664127e+02
7.399999999999999911e-01	-2.220572601538151503e+00	3.398513017323178786e+01	1.801127165999108399e+02	1.293642985065310711e+02
7.600000000000000089e-01	1.292354682649796302e+02	-6.641562118443350471e+01	5.680626162599461537e+01	1.518719749637070038e+02
7.800000000000000266e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
8.000000000000000444e-01	6.444355434738099575e+01	8.570829465461429209e+01	2.269359517144039273e+01	1.311994976616784356e+02
8.200000000000000622e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
8.399999999999999689e-01	1.430274433735758066e+01	-1.091384063777513802e+01	-6.243716167798265815e+01	1.799112039442142219e+01
8.599999999999999867e-01	1.539671230840031058e+01	-6.606955801020376384e+00	2.787138456711545587e+00	4.370777459079910443e+01
8.800000000000000044e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
9.000000000000000222e-01	-4.540263390401378274e+00	7.374469265504740179e+01	-5.076332981814630330e+01	7.388432639228444998e+01
9.200000000000000400e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
9.400000000000000577e-01	1.700169834382832050e+02	-2.971687020079698414e+02	2.713057004902511835e+02	3.423667800919870956e+02
9.599999999999999645e-01	1.784182801942806691e+02	-1.737780410260893404e+01	8.944299478991888463e+01	1.792625749645293354e+02
9.799999999999999822e-01	-8.630083753284998238e+01	6.873852649726904929e+01	-1.537964310892857611e+01	1.103305016026263132e+02
1.000000000000000000e+00	3.437242587096989155e+01	2.819652796443551779e+01	2.715802958444692194e+01	4.445793348216395202e+01
1.020000000000000018e+00	-1.719749683164991438e+01	-9.312543016858398914e-02	5.983247380866669118e+01	1.719774896957020260e+01
1.040000000000000036e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.060000000000000053e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.080000000000000071e+00	-1.125388196709100157e+02	5.460671561909839511e+01	-7.862778835906647146e+01	1.250874866788308566e+02
1.100000000000000089e+00	-4.690621031564660370e+01	9.729321988904848695e+01	-1.012764176775235683e+02	1.080100143623470359e+02
1.120000000000000107e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.140000000000000124e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.159999999999999920e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.179999999999999938e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.199999999999999956e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.219999999999999973e+00	6.363819894660264254e+01	-3.511872963281348348e+00	-1.377040825809817761e+02	6.373502660921703722e+01
1.239999999999999991e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.260000000000000009e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.280000000000000027e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.300000000000000044e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.320000000000000062e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.340000000000000080e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.360000000000000098e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.380000000000000115e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.400000000000000133e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.419999999999999929e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.439999999999999947e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.459999999999999964e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.479999999999999982e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.500000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.520000000000000018e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.540000000000000036e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.560000000000000053e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.580000000000000071e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.600000000000000089e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.620000000000000107e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.640000000000000124e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.660000000000000142e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.679999999999999938e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.699999999999999956e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.719999999999999973e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.739999999999999991e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.760000000000000009e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.780000000000000027e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.800000000000000044e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.820000000000000062e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.840000000000000080e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.860000000000000098e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.880000000000000115e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.900000000000000133e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.919999999999999929e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.939999999999999947e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.959999999999999964e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.979999999999999982e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
