# nm	H2O	CCl4	Na+	Cl-	DDC.C12	DDC.C11	DDC.C10	DDC.C9	DDC.C8	DDC.C7	DDC.C6	DDC.C5	DDC.C4	DDC.C3	DDC.C2	DDC.HG
# 
-8.805445147894845892e-01	9.825581112148435992e-01	4.147018974687499910e-04	2.049021084890156191e-02	1.881168455514062310e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.081297441875000002e-05	5.553165755624999301e-04
-8.605445147894845714e-01	9.812417522196592579e-01	4.458666890312499740e-04	2.019195450466718805e-02	1.816776381242187280e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.212061907812499790e-05	8.199796304687498837e-04
-8.405445147894845537e-01	9.883994067164343367e-01	3.991195016874999994e-04	2.141480551602812157e-02	1.770782042476562457e-02	1.307644659374999791e-06	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.615289318749999582e-06	4.554888281562499708e-05	9.186483309687499014e-04
-8.205445147894845359e-01	9.884148527613872970e-01	6.906679300624999490e-04	2.293591287162343589e-02	1.733986571464062390e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.615289318749999582e-06	8.575784686249999242e-05	1.292209901312499788e-03
-8.005445147894846292e-01	9.880589907220905799e-01	6.135087997343749910e-04	2.302538977489374666e-02	1.802978079612500145e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.307644659374999791e-06	2.615289318749999582e-06	1.741309830437499874e-04	1.754210357218750210e-03
-7.805445147894846114e-01	9.844584959908498911e-01	3.835371059062499537e-04	2.314469231258749551e-02	1.623600158426562190e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.307644659374999791e-06	1.307644659374999791e-06	1.046115727500000002e-05	1.027572274343749954e-04	1.738746798124999899e-03
-7.605445147894845936e-01	9.924683064226311746e-01	7.054974772656249409e-04	2.508335855011093601e-02	1.720188269834374908e-02	2.615289318749999582e-06	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.459305529999999580e-05	1.495044147781249971e-04	2.262898582124999846e-03
-7.405445147894845759e-01	9.867485705773906268e-01	6.750855342812499575e-04	2.529213799107499910e-02	1.715588835957812530e-02	1.558239578124999831e-05	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.307644659374999791e-06	3.922933978124999584e-06	6.113127859687500216e-05	1.170319785562499857e-04	3.036131025249999647e-03
-7.205445147894845581e-01	9.900709536770498920e-01	3.679547101249999621e-04	2.314469231258749898e-02	1.609801856796874708e-02	5.230578637499999163e-06	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.922933978124999584e-06	8.717483165312500388e-05	1.937456529343749658e-04	3.550112412656249682e-03
-7.005445147894845404e-01	9.976199935088529980e-01	5.371025179843750327e-04	2.773784001379687308e-02	1.389029030721874829e-02	1.307644659374999791e-06	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.538223296874999589e-06	1.950532975937500213e-05	1.521197040968749726e-04	2.068220995281250057e-04	3.690116301312499486e-03
-6.805445147894846336e-01	9.911232251449624275e-01	2.455540896093749747e-04	2.621673265820155876e-02	1.389029030721875002e-02	3.922933978124999584e-06	1.307644659374999791e-06	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.307644659374999791e-06	2.473590839687500045e-05	1.950532975937499874e-05	1.832844956593749827e-04	3.809530825718749660e-04	5.241993186749999492e-03
