# nm	x_force	y_force	z_force	magnitude_x-y_force
-1.419999999999999929e+00	1.683784629856146076e+00	-3.424987249773753906e+00	5.176468725255976150e-02	2.929891277845131299e+02
-1.400000000000000133e+00	-3.250012303835250749e-01	-3.000772047991235425e+00	1.350103381882002684e-01	2.982139397004973489e+02
-1.380000000000000115e+00	-1.832309796468834184e+00	9.424337114173954033e-01	8.191091546216089370e-01	2.915800910611570202e+02
-1.360000000000000098e+00	1.370765291079031334e+00	-2.043379828355349925e+00	-2.265411975546861800e+00	2.955708127231829394e+02
-1.340000000000000080e+00	2.105396162381746539e+00	-2.000538472210573904e+00	-1.053680765653669527e+00	2.990749555503776378e+02
-1.320000000000000062e+00	-1.995676144437831923e+00	3.595897364137416563e+00	-3.481918623410758862e+00	2.947682602103469094e+02
-1.300000000000000044e+00	-3.863297679981519295e+00	-2.306773041601932750e+00	1.064505942322578447e+00	2.982962081592264667e+02
-1.280000000000000027e+00	2.422734110859537715e+00	-1.332160274547081302e+00	-7.411026046030051440e-01	3.031399780528363976e+02
-1.260000000000000009e+00	-2.227149521350862693e-01	-8.528997733343762766e-01	7.380572323864265094e-01	2.983234118525683130e+02
-1.239999999999999991e+00	3.840951047992882117e-01	3.438720558183843146e-01	-1.265796822742911276e+00	2.959769705694918116e+02
-1.219999999999999973e+00	5.700678431137740088e-01	1.711302550359933949e+00	2.933847094009708889e-01	2.932939354868072428e+02
-1.199999999999999956e+00	7.405192071934962872e-01	4.933336051699114932e+00	2.851214289154565318e+00	2.985388279455551697e+02
-1.179999999999999938e+00	-3.490996330103961043e+00	5.911802973362871860e-01	-3.814976550113610143e-01	2.969350090562091395e+02
-1.159999999999999920e+00	-6.006225221209222642e-01	2.043430215448629905e+00	-9.729096004399292452e-01	2.985087169492063026e+02
-1.140000000000000124e+00	-3.540475399336569517e-01	2.170614546586807414e+00	8.451395274721426043e-01	2.955203521543054990e+02
-1.120000000000000107e+00	1.021717079301647929e-01	2.059522173948040713e-01	2.531238589742982548e+00	2.947727471334032430e+02
-1.100000000000000089e+00	3.382773330436756432e+00	1.156418942504035874e+00	1.991783658185478201e+00	2.957347349356551831e+02
-1.080000000000000071e+00	-1.095678736990840951e+00	-2.317022966458340161e+00	-1.262517106608546102e+00	2.940944658926291027e+02
-1.060000000000000053e+00	-1.602343887812270440e+00	-1.811993399124238957e+00	9.686660241287563533e-01	2.964419227918556885e+02
-1.040000000000000036e+00	3.050050635954604683e+00	-5.305677953393480806e+00	-1.809675898170387542e+00	2.951617612241456072e+02
-1.020000000000000018e+00	7.579423116601115284e-02	-2.563116943894029998e+00	6.479983136318878678e-01	3.013574443166092465e+02
-1.000000000000000000e+00	9.942705797530245748e-01	3.468903296226193422e+00	3.677620035497179973e+00	2.990088296469156717e+02
-9.799999999999999822e-01	-3.253450531028502013e+00	-4.696391188008450790e-01	-1.647623806151724990e+00	2.958016765290275316e+02
-9.599999999999999645e-01	1.605831618953093454e+00	6.101145107440126836e-01	-4.813853462457950982e-01	2.965261427256827460e+02
-9.400000000000000577e-01	9.275464014969272419e-01	2.816528047931112333e+00	5.257052586665813543e+00	2.978026794423421961e+02
-9.200000000000000400e-01	-1.687864309513367189e+00	-9.724222534332411794e-01	-4.996793971814395441e+00	2.982364470750974874e+02
-9.000000000000000222e-01	-9.041314441670268431e-01	-5.893432810522303278e-01	2.053161730479467817e+00	2.969024012806535211e+02
-8.800000000000000044e-01	-3.552379543648092053e+00	-1.846732382443972420e-01	-2.940720254025482649e+00	2.969619214857574434e+02
-8.599999999999999867e-01	4.655927431232470326e+00	4.858333587632259309e+00	-3.366141580507742703e-01	2.961313082216608450e+02
-8.399999999999999689e-01	-4.287016839034925031e-01	-9.750433553056557789e-01	-4.769477330722985409e-01	2.970728352895135345e+02
-8.200000000000000622e-01	-1.158239907955968651e+00	-1.774712880926599068e+00	-6.675692496055364300e-01	2.972569788561414157e+02
-8.000000000000000444e-01	-3.811081062744977599e-01	-1.020630353097395471e+00	-1.111463707439231952e+00	2.980326688245625064e+02
-7.800000000000000266e-01	5.755101850271894248e-01	-2.881938811369904596e-01	-9.317041176026115146e-01	2.976474540469850467e+02
-7.600000000000000089e-01	1.810670608697066974e+00	-4.295307710154933623e-01	2.853751019626070917e+00	2.993048961929393386e+02
-7.399999999999999911e-01	-3.872998688829527580e+00	-8.846071605060121801e-01	-2.332247891774688942e+00	3.024167074380554823e+02
-7.199999999999999734e-01	1.105390168680199237e+00	6.347164988607589819e-01	3.277234847394088213e+00	2.954841760378949971e+02
-7.000000000000000666e-01	6.326766507133387840e-01	-1.854487565300043883e+00	1.261697199006985015e-01	2.971361555168374480e+02
-6.800000000000000488e-01	2.405064365891323330e+00	-1.043314338749257830e+00	-2.440319901902314736e+00	2.982203805643799797e+02
-6.600000000000000311e-01	-4.416830308238137159e-01	3.283286375284860004e+00	1.646034942397223366e+00	2.982553338160481644e+02
-6.400000000000000133e-01	6.588187326934888954e-01	1.490298850903721384e+00	-1.415713931133742332e+00	2.941545753757931152e+02
-6.199999999999999956e-01	-1.973608949304360483e+00	-2.328574036901000621e+00	-1.090422320144128099e+00	2.986601980759043045e+02
-5.999999999999999778e-01	-5.570370121748777770e-01	1.037942596914412097e-01	1.307054509403807074e+00	2.993158845342738914e+02
-5.799999999999999600e-01	-3.706464035370904853e+00	-2.231089898127756044e+00	-2.494838178968345144e+00	2.984943730495882619e+02
-5.600000000000000533e-01	2.336586153077738981e+00	3.131700060242226247e+00	7.942104446188440470e-01	2.977857294050342034e+02
-5.400000000000000355e-01	4.331045529958636564e+00	-4.467781608482887634e+00	4.833525293812114820e-01	2.991593113330620213e+02
-5.200000000000000178e-01	1.782889884166985350e+00	1.092304955360336338e+00	-2.624035570102152271e+00	3.005750883767908590e+02
-5.000000000000000000e-01	-5.943471039298117153e-01	-2.139988421889692793e-01	-1.206990805361445762e+00	2.990972594652836847e+02
-4.799999999999999822e-01	2.532400516938504875e+00	-8.716747279676831939e-01	5.733099916956168940e+00	2.974505961767004578e+02
-4.600000000000000200e-01	-3.281518340457144634e-01	-2.553030835021750544e+00	-1.090080361657223884e+00	2.995698797009574719e+02
-4.400000000000000022e-01	-2.992851037372435297e+00	2.351037224171057538e+00	-3.166278582427619614e+00	2.975589239417187741e+02
-4.199999999999999845e-01	-3.628620740194382410e+00	4.149082608975014352e+00	2.544175281555442591e+00	2.987283384725270139e+02
-4.000000000000000222e-01	4.215943527039024974e-01	-2.844429840627882733e+00	-1.317928468638046136e+00	2.983770332358501491e+02
-3.800000000000000044e-01	3.469139252029206366e-01	-2.597461186423254409e-01	-1.889216882068152081e+00	2.967091988464638348e+02
-3.599999999999999867e-01	-2.549825486965650589e-01	1.648446957888747511e+00	-6.405468314368899518e-01	2.952519663366300051e+02
-3.400000000000000244e-01	6.180428817944733089e-02	1.497440703714876475e+00	-3.629483841968956237e-01	2.945690872509243832e+02
-3.200000000000000067e-01	7.248954475073097647e+00	3.223072188465739618e+00	-1.465171949468925705e+00	2.948910985369566333e+02
-2.999999999999999889e-01	2.856807952748322332e+00	4.508294016205784405e-01	-1.068376706491915629e+00	2.961797149913896305e+02
-2.800000000000000266e-01	-2.130624029360579375e+00	-2.512427988212555530e+00	-5.492951122447995438e+00	2.967706664022016980e+02
-2.600000000000000089e-01	2.319294719933306936e+00	2.955553619354657879e+00	-4.853754108600162986e+00	2.930827893035032616e+02
-2.399999999999999911e-01	1.354767218728362810e+00	-2.709382443018460762e+00	-2.171624027357319076e+00	2.949741586408203489e+02
-2.200000000000000011e-01	-4.802340949139535797e-01	-2.583242222874734928e+00	-4.634689120157387876e+00	2.944154285755315641e+02
-2.000000000000000111e-01	4.659191977689455477e+00	3.704445813657132880e-01	-1.463687982972778467e+00	2.929808289747609820e+02
-1.799999999999999933e-01	-2.125444186749935849e+00	1.778065184329635118e+00	-3.138684632571072441e+00	2.892732068496825946e+02
-1.600000000000000033e-01	-1.683380708713134721e+00	-1.828297511195330127e+00	-3.242949085839910150e+00	2.918197465582580321e+02
-1.400000000000000133e-01	-4.194542121486989572e+00	-5.277037935581450512e+00	-4.854713504669725843e+00	2.876435492085091710e+02
-1.199999999999999956e-01	-8.552280541205660169e-01	1.586440540196832893e+00	-7.699024910833761837e+00	2.845833257365274562e+02
-1.000000000000000056e-01	-9.143294335810556728e-01	-2.443523647925642361e+00	-8.402294408448222285e+00	2.834350738721179823e+02
-8.000000000000000167e-02	-9.178581711567803669e-01	1.742984568078496777e+00	-2.026021725660057449e+00	2.812089357913733920e+02
-5.999999999999999778e-02	-2.179082769401762043e+00	1.804029854932134080e+00	-5.165560176120377989e+00	2.826307982587925949e+02
-4.000000000000000083e-02	-5.940462021628819755e+00	-1.889870402284510753e+00	-8.526628075824536523e+00	2.792119362457345915e+02
-2.000000000000000042e-02	1.462135300460989606e+00	2.982884883571147228e+00	-1.158603885553385560e+01	2.707469930379643870e+02
0.000000000000000000e+00	-7.063015786090997006e-01	5.659309538197319078e+00	-1.122264159829880192e+01	2.726339232902935237e+02
2.000000000000000042e-02	-7.790166728871174007e-01	-1.577893313113557516e+00	-1.848706244540345267e+01	2.684345194746872494e+02
4.000000000000000083e-02	3.725677309844955154e+00	-9.386645793880109279e-02	-9.357359233662291942e+00	2.663248927373384163e+02
5.999999999999999778e-02	-4.066879233692814566e+00	1.403996312752525455e+00	-1.863830884248068642e+01	2.647170416028638442e+02
8.000000000000000167e-02	1.220684353499316588e+00	6.074649961078418814e-01	-1.846472532414399836e+01	2.579802656763845903e+02
1.000000000000000056e-01	1.947020157621228487e+00	2.178732029542523208e+00	-1.803281282073811553e+01	2.578124348477243757e+02
1.199999999999999956e-01	-5.044683452352393793e+00	-5.393758639417804090e+00	-2.463367552951668671e+01	2.542014338067934318e+02
1.400000000000000133e-01	1.292453024094186098e+01	1.888925820770745778e+00	-1.936858422515740230e+01	2.566608023982971076e+02
1.600000000000000033e-01	-9.643811611036625209e+00	-6.567772224935214176e+00	-2.322290669783477313e+01	2.513412295436307602e+02
1.799999999999999933e-01	-3.414372070822017102e-01	1.192812752629535389e+01	-2.275667960191535144e+01	2.507202148156852388e+02
2.000000000000000111e-01	1.830471827515441019e+00	-1.488104425855467428e+00	-2.469928206660204495e+01	2.447155986707795421e+02
2.200000000000000011e-01	5.335841035719059100e+00	-1.055168496888587448e+01	-2.950537015524111695e+01	2.488071701531530380e+02
2.399999999999999911e-01	-2.795502672982767667e+00	-7.856199672140064649e+00	-2.601354752183820196e+01	2.338828954516164629e+02
2.600000000000000089e-01	1.113007809751624144e+01	-2.729732981036129491e+00	-2.173160656153147485e+01	2.453658271492785161e+02
2.800000000000000266e-01	-3.499173256985638858e+00	2.251695593997505540e+01	-3.131963146382434715e+01	2.232394301766969988e+02
2.999999999999999889e-01	2.511070270369043556e+01	-8.680980374151291201e+00	-2.780239004579545892e+01	2.385395231931246371e+02
3.200000000000000067e-01	1.083832349409841633e+01	-4.235911111620209724e-01	-4.113212173599503529e+01	2.373151911402352710e+02
3.400000000000000244e-01	-1.044489620274180197e+01	-4.642456948135804851e+01	-3.173905379762557644e+01	2.480619717573900118e+02
3.599999999999999867e-01	-2.034987315602068580e+00	-3.024164389115931684e+01	-4.782827761427424207e+01	2.254106633890247053e+02
3.800000000000000044e-01	-6.331329861127928282e+00	-2.241575620532275437e+01	-7.215189476986645900e+01	2.430201635657918757e+02
4.000000000000000222e-01	8.453318006682820851e+00	-1.961067342411843129e+01	-4.397391923373652389e+01	2.180360032840520432e+02
4.199999999999999845e-01	1.151693608642866273e+01	2.671392602335168576e+01	-6.625187852371064423e+01	2.047135317487524446e+02
4.400000000000000022e-01	-4.702360285713803378e+00	7.582702178391627967e+00	-5.013861838790471381e+01	1.927227565527888942e+02
4.600000000000000200e-01	-6.473405601881930593e+00	-3.653801716356942819e+01	-7.270864408962306413e+01	2.036738315271579154e+02
4.799999999999999822e-01	-4.136128573697483546e+01	3.702177182354287055e+01	-3.925961910044266290e+01	1.984537105237662900e+02
5.000000000000000000e-01	5.341746959057636701e+01	-2.315156250041909658e+01	-6.018886048067361116e+01	1.316889336752026907e+02
5.200000000000000178e-01	5.190631937311263755e+01	-3.002908075042068958e+01	-6.777662964101182297e+01	1.662457717781186659e+02
5.400000000000000355e-01	-3.654146244458388537e+01	-4.946110927604604512e+01	-9.396088505256921053e+01	9.298796005082289184e+01
5.600000000000000533e-01	7.307524783862754703e+01	5.405927137161294382e+01	-7.312060023153510713e+01	2.441944270283839558e+02
5.799999999999999600e-01	-2.525099479639902711e+01	-1.243439308367669582e+01	-1.080677598536713049e+02	1.000308555086777460e+02
5.999999999999999778e-01	1.965612740241922296e+01	2.102002054359763861e+01	2.765421673487871956e+01	9.905498576005825839e+01
6.199999999999999956e-01	7.173820613417774439e+00	-2.654428937309421599e+01	-2.024101330665871501e+00	2.749659979917626629e+01
6.400000000000000133e-01	1.748832505059221631e+01	1.026215436384599222e+01	-1.138202012025026733e+01	8.238855402357445712e+01
6.600000000000000311e-01	4.588858692522626370e+01	-2.869268798509923002e+01	-1.003098096953472123e+02	9.771448723473200459e+01
6.800000000000000488e-01	2.850197180872783065e+00	1.538500508014112711e+01	1.859214662946760654e+01	1.564678897684197167e+01
7.000000000000000666e-01	-1.134101530793122947e+01	-4.752264168462716043e+01	-8.330720492312684655e+01	4.885713971263763256e+01
7.199999999999999734e-01	-1.117470462811179459e+02	-4.478019420080818236e+01	7.440546377631835639e+01	1.203854980685647575e+02
7.399999999999999911e-01	6.926734713790938258e+01	-2.799752277787774801e+00	-4.968813412892632186e+01	6.932390635517174360e+01
7.600000000000000089e-01	3.601055537816137075e+00	-1.132018748507834971e+01	3.546278594690375030e+01	1.187915172408201769e+01
7.800000000000000266e-01	-3.053478347329655662e+01	2.537034869601484388e+00	3.996008711983449757e-01	4.824595020298288972e+01
8.000000000000000444e-01	1.756245167355518788e+01	-1.861229274061042815e+01	-5.553125834639649838e+01	3.022252680745375741e+01
8.200000000000000622e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
8.399999999999999689e-01	5.657733143446967006e+01	-8.578829414374195039e+01	-4.426616899436339736e+01	1.028308021756657382e+02
8.599999999999999867e-01	-2.066449302211403705e+01	-7.639210120886563971e+01	5.973642839216627465e+01	1.833904913122011067e+02
8.800000000000000044e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
9.000000000000000222e-01	-1.762669544818345457e+02	-1.349014951649587601e+02	4.692238584370352328e+01	2.219649806614604870e+02
9.200000000000000400e-01	4.849126903084106743e+01	-3.954870600951835513e+00	-2.731841353350318968e+01	4.865227819631552819e+01
9.400000000000000577e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
9.599999999999999645e-01	5.077939687902107835e+01	2.533404925401555374e+01	-2.120301277394173667e+01	9.475816264456824456e+01
9.799999999999999822e-01	-1.200956291984766722e+00	-2.924848918872885406e+01	-9.647489794529974461e+00	2.927313471151401103e+01
1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.020000000000000018e+00	8.229662408772855997e+01	-5.658877317328006029e+01	-1.574469877011142671e+01	9.987503985227662895e+01
1.040000000000000036e+00	-2.648231708537787199e+01	-2.913618882521211049e+02	-9.957761806203052402e+01	3.240422983059976900e+02
1.060000000000000053e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.080000000000000071e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.100000000000000089e+00	5.357249987125396729e+01	-2.606124954670667648e+01	1.626688940897583961e+02	5.957517495057169299e+01
1.120000000000000107e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.140000000000000124e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.159999999999999920e+00	3.433974442132748663e+02	2.698913153656758368e+01	-2.107142251334153116e+01	3.444564093079229679e+02
1.179999999999999938e+00	-2.143806274452557048e+01	5.824121857294812799e+00	-2.685277287087713560e+01	1.339763567219571030e+02
1.199999999999999956e+00	-5.504474873188883066e+01	-1.551218210975639522e+01	1.280173228797502816e+01	5.718874152106359077e+01
1.219999999999999973e+00	1.084005325722197632e+01	-2.164825207553803921e+01	1.620575044505919138e+01	1.321978365800062249e+02
1.239999999999999991e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.260000000000000009e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.280000000000000027e+00	-1.606500985729508102e+01	-8.888694543181918561e+01	-4.666508167260326445e+01	9.032703698181508400e+01
1.300000000000000044e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.320000000000000062e+00	-8.721814097347669303e+01	1.053003720621345565e+02	-6.702277335466351360e+01	2.281798253371409828e+02
1.340000000000000080e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.360000000000000098e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.380000000000000115e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.400000000000000133e+00	2.676092209527269006e+01	2.846538742305710912e+01	3.951200321898795664e+01	3.906949235060511683e+01
1.419999999999999929e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.439999999999999947e+00	-2.292002304395039758e+01	1.085681296822925468e+01	-2.639535503780158976e+01	4.310642697434922610e+01
1.459999999999999964e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.479999999999999982e+00	9.030541248898953199e+01	2.388455738616175950e+01	8.374670888809487224e+01	1.803251992002962538e+02
1.500000000000000000e+00	1.495551925618201494e-01	-4.924218269530683756e+01	4.114251490216702223e+01	4.924240980449269500e+01
1.520000000000000018e+00	-1.929646551085170358e+01	-6.695200829906389117e+01	-1.059403977061156183e+02	1.909998995794588268e+02
1.540000000000000036e+00	-1.406878695986233652e+01	8.607530443696305156e-01	-3.795267800102010369e+00	1.627756017194722205e+01
1.560000000000000053e+00	-1.298353517649229616e+01	3.590935390908271074e+00	3.132767622242681682e+00	2.193002917114451122e+01
1.580000000000000071e+00	-1.620771878072991967e+01	3.118062246404588223e+01	-1.647020605416037142e+01	3.514144796846862562e+01
1.600000000000000089e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.620000000000000107e+00	-3.322348249439770740e+01	-4.511358877830207348e+01	3.392867866624146700e+01	1.360593246846900399e+02
1.640000000000000124e+00	1.071251835371367633e+01	4.110271147952880710e+01	-2.091156443906947970e+01	4.354635216394417796e+01
1.660000000000000142e+00	3.177267916419077665e+01	-3.294446731486823410e+01	4.192766273859888315e+00	4.598205341220221953e+01
1.679999999999999938e+00	-6.995209203835111111e+01	-8.457598580734338611e+01	-2.607615914079360664e+01	1.324638566883334363e+02
1.699999999999999956e+00	-8.047376599900114513e+01	-1.164056332113686949e+02	-9.881920433129805303e+01	1.572937646974028780e+02
1.719999999999999973e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.739999999999999991e+00	-6.641382696828804910e+01	2.793650399660691619e+00	9.339999114396050572e+00	6.647255745891855838e+01
1.760000000000000009e+00	-4.733084440021775663e+01	-1.078268329525599256e+01	-1.935817527910694480e+01	9.594871617875890024e+01
1.780000000000000027e+00	-6.223559199692681432e+01	-3.010807124183823547e+01	-2.571010473525772611e+01	7.008214534010936347e+01
1.800000000000000044e+00	1.997660156805068254e+01	-1.111156265139579773e+02	5.288812233833596110e+00	1.128970640264752205e+02
1.820000000000000062e+00	1.924991109175607562e+01	-2.845874754711985588e-02	-2.397102895192801952e-01	1.924993212821348010e+01
1.840000000000000080e+00	5.888299293513409793e+01	5.342520190333016217e+01	-3.907830698136240244e+01	7.950760375844970440e+01
1.860000000000000098e+00	-7.867695589666254818e+01	5.178506149887107313e+01	5.529766672209370881e+01	1.728194762601683010e+02
1.880000000000000115e+00	7.050796040520071983e+01	3.143743925285525620e+01	2.209619057951495051e+02	7.719899654320849436e+01
1.900000000000000133e+00	-8.982808147789910436e+00	3.465668464289046824e+01	-2.141122035193257034e+01	3.580190822647252702e+01
1.919999999999999929e+00	-3.454444558941759169e+01	-2.393998584655734518e+01	9.973312441647673054e+00	1.511012155933412657e+02
1.939999999999999947e+00	-5.599985741183627397e+01	9.589745615015272051e+01	8.756140889658126980e+01	1.110510818234578210e+02
1.959999999999999964e+00	5.632981640484649688e+01	-4.459982944617513567e+01	5.628061202471144497e+00	8.223281081832567452e+01
1.979999999999999982e+00	-5.361619257779481273e+01	-7.594567902386188507e+00	-2.131189520858849207e+01	9.086729901781393437e+01
2.000000000000000000e+00	3.827185912001878165e+01	-6.274088270370848619e+01	-4.132216560840606689e+01	9.635917261865736805e+01
