# nm	H2O.H	H2O.O	CCl4.Cl	CCl4.C	Na+	Cl-	DDC.T	DDC.HG
# 
0.000000000000000000e+00	1.228678369117807597e+07	2.074167759191568196e+07	2.597997931120880239e+05	5.638394789008504013e+05	1.274523680833207443e+07	7.039632875905072317e+06	2.771194994844750036e+06	1.043015476103795506e+07
0.000000000000000000e+00	1.512938751390343718e+07	1.964805123339134082e+07	1.153541984614257381e+05	0.000000000000000000e+00	2.052597951883029193e+07	5.535856707091780379e+06	2.099891074605765287e+06	8.630944348375007510e+06
0.000000000000000000e+00	2.864744321641818807e+07	1.824197382568948343e+07	8.102932918901283119e+04	1.631245598691240593e+05	1.539540693588791601e+07	5.881660456146278419e+06	1.459609106749441009e+06	1.168066290123200603e+07
0.000000000000000000e+00	1.260493402428701520e+07	4.517556016307284683e+07	2.611441735923369997e+05	6.471100527778199175e+05	1.458862131874101609e+07	4.307013827638889663e+06	2.583402867399966344e+06	7.947728989342313260e+06
0.000000000000000000e+00	1.197709731389030628e+07	2.455212218263117597e+07	3.010105981618174119e+05	4.283297110660694889e+05	1.474033424050746299e+07	6.356617598759951070e+06	3.554561309597976506e+06	1.550410293554298207e+07
0.000000000000000000e+00	2.065498180760189891e+07	2.527029822965858132e+07	2.998450154756518314e+05	3.175475750795938075e+05	1.097220954215492681e+07	7.328596679836889729e+06	1.244055285260686418e+06	1.110658929053236917e+07
0.000000000000000000e+00	1.319080618713504076e+07	2.089623139997990429e+07	2.754997192426429247e+05	2.454012554548278858e+05	1.052917458925742656e+07	4.886443689153401181e+06	1.910899525267179823e+06	1.469203393561161682e+07
0.000000000000000000e+00	1.726263256133617461e+07	4.776333527572362684e+06	6.206374103109810967e+05	6.481912733359450795e+04	1.091781338678763248e+07	7.128101730355613865e+06	3.497253517664477113e+05	1.208441535374897532e+07
0.000000000000000000e+00	1.513246337416673638e+07	4.016738946401587874e+07	7.918794767600054620e+05	7.208244466200096067e+05	1.214343001189118065e+07	7.521667982027955353e+06	2.272212326353335753e+06	4.677151900767834857e+06
0.000000000000000000e+00	1.343394000075479597e+07	3.256213231428451091e+07	1.299032661594622303e+06	1.050523232078748755e+06	1.491573253355642967e+07	7.663024357185417786e+06	2.582907389196597505e+06	1.380086657107934728e+07
0.000000000000000000e+00	1.921516441920959949e+07	1.196702532274751365e+07	5.578679536862940295e+05	9.758813285839550663e+05	8.959937400012904778e+06	7.667112393943089992e+06	1.929018212372239912e+06	6.056179060710923746e+06
0.000000000000000000e+00	2.819066769963644817e+07	1.295768518655021116e+07	1.082239644036022481e+06	1.476207300421963446e+06	1.043050344745090604e+07	5.971542722325090319e+06	2.440986684965309221e+06	1.055488138236579858e+07
0.000000000000000000e+00	2.198280852437178418e+07	1.200285719821884669e+07	1.130351881470827153e+06	2.180531885866405908e+06	7.471509036426269449e+06	5.668697014460075647e+06	4.904078434857179411e+06	6.841811775537420996e+06
0.000000000000000000e+00	1.834463540165497363e+07	5.923103895782064646e+06	1.167534880747394636e+06	1.800992191853957251e+06	6.142266507432967424e+06	4.846198862139260396e+06	5.305147359975354746e+06	1.164644550411647186e+07
0.000000000000000000e+00	1.780959508673060313e+07	2.348507112288211659e+07	7.001734285865649581e+05	1.236103760707144625e+06	6.730145613200943917e+06	6.074294872221320868e+06	1.292440703593071550e+06	9.409245487510133535e+06
0.000000000000000000e+00	1.582126217845102400e+07	8.267480610195306130e+06	6.883201856297311606e+05	2.750042669290743768e+06	2.589538065301838797e+06	5.701766990765329450e+06	1.823819284689699532e+06	6.803157614407391287e+06
0.000000000000000000e+00	2.797342847659197077e+07	1.735676765850496665e+07	1.426729920223047957e+06	1.589501049595220480e+06	3.627772613207633607e+06	4.749869315460496582e+06	3.973607875333013944e+06	1.404052907513905317e+07
0.000000000000000000e+00	2.113350114515775815e+07	2.230788747697301582e+07	2.130973791606529150e+06	2.325070921899993438e+06	5.243713742556931451e+06	4.860725385897876695e+06	5.471708595333677717e+06	6.453957053959704004e+06
0.000000000000000000e+00	2.015215006258421764e+07	1.112170196750121005e+07	1.836227820115488954e+06	1.914085891998525476e+06	1.747904580852310406e+06	3.546975490422203206e+06	2.901705143915131688e+06	7.083740817849611863e+06
0.000000000000000000e+00	2.294072826125475764e+07	1.971694615499160439e+07	2.004816914311351255e+06	3.811305893902637530e+06	1.697889123819015455e+06	4.701797511117122136e+06	6.638096123649864458e+06	4.593084639169525355e+06
0.000000000000000000e+00	1.671577528799329326e+07	2.319466651123189926e+07	1.716572759594104253e+06	1.227006277274131542e+06	9.026140443200871814e+05	4.082923368777552154e+06	5.079013241821222939e+06	1.375790236414998211e+07
0.000000000000000000e+00	1.960256233615296707e+07	1.548528845500872843e+07	2.117683600467754062e+06	3.158671834135836922e+06	2.138906698603142053e+06	4.918402458111870103e+06	4.165922800471257884e+06	8.817057385654907674e+06
0.000000000000000000e+00	1.446078750776871294e+07	1.647536172434717044e+07	3.294577194189255591e+06	1.849712731969432672e+06	1.951207926959501812e+06	3.055790277207363863e+06	3.052871461661531590e+06	7.187377832566385157e+06
0.000000000000000000e+00	1.544808519270520099e+07	3.144797797822231054e+07	2.652552569180495106e+06	5.936408267292888835e+06	1.062103067361006280e+06	2.410945369656865019e+06	1.494334855188801885e+06	1.790116667333558667e+06
0.000000000000000000e+00	1.543476189639854617e+07	2.518098479309935495e+07	6.109618585244276561e+06	5.161030096262565814e+06	0.000000000000000000e+00	1.371169163948330563e+06	3.154773834953903686e+06	3.942211547735840082e+06
0.000000000000000000e+00	1.881667419869319722e+07	6.089001901831151918e+06	5.231391384403177537e+06	6.168837858082675375e+06	9.614493733144204598e+05	1.558354516269293381e+06	7.129812077252293937e+06	1.831199216231443919e+06
